symbol,date,price
뉴프렉스,04-23-2018,5660
뉴프렉스,04-24-2018,5500
뉴프렉스,04-25-2018,5360
뉴프렉스,04-26-2018,5470
뉴프렉스,04-27-2018,5360
뉴프렉스,04-30-2018,5230
뉴프렉스,05-02-2018,5250
뉴프렉스,05-03-2018,5340
뉴프렉스,05-04-2018,5080
뉴프렉스,05-08-2018,5180
뉴프렉스,05-09-2018,5170
뉴프렉스,05-10-2018,5200
뉴프렉스,05-11-2018,5330
뉴프렉스,05-14-2018,5590
뉴프렉스,05-15-2018,5480
뉴프렉스,05-16-2018,4385
뉴프렉스,05-17-2018,4255
뉴프렉스,05-18-2018,4365
뉴프렉스,05-21-2018,4390
뉴프렉스,05-23-2018,4635
뉴프렉스,05-24-2018,4605
뉴프렉스,05-25-2018,4600
뉴프렉스,05-28-2018,4600
뉴프렉스,05-29-2018,4710
뉴프렉스,05-30-2018,4570
뉴프렉스,05-31-2018,4660
뉴프렉스,06-01-2018,4740
뉴프렉스,06-04-2018,4900
뉴프렉스,06-05-2018,4910
뉴프렉스,06-07-2018,5220
뉴프렉스,06-08-2018,3380
뉴프렉스,06-11-2018,3395
뉴프렉스,06-12-2018,3230
뉴프렉스,06-14-2018,3280
뉴프렉스,06-15-2018,3280
뉴프렉스,06-18-2018,3185
뉴프렉스,06-19-2018,3115
뉴프렉스,06-20-2018,3075
뉴프렉스,06-21-2018,3115
뉴프렉스,06-22-2018,3090
뉴프렉스,06-25-2018,3200
뉴프렉스,06-26-2018,3135
뉴프렉스,06-27-2018,3380
뉴프렉스,06-28-2018,3580
뉴프렉스,06-29-2018,3530
뉴프렉스,07-02-2018,3175
뉴프렉스,07-03-2018,3130
뉴프렉스,07-04-2018,3225
뉴프렉스,07-05-2018,3200
뉴프렉스,07-06-2018,3250
뉴프렉스,07-09-2018,3410
뉴프렉스,07-10-2018,3405
뉴프렉스,07-11-2018,3365
뉴프렉스,07-12-2018,3465
뉴프렉스,07-13-2018,3395
뉴프렉스,07-16-2018,3485
뉴프렉스,07-17-2018,3475
뉴프렉스,07-18-2018,3410
뉴프렉스,07-19-2018,3600
뉴프렉스,07-20-2018,3520
뉴프렉스,07-23-2018,3380
뉴프렉스,07-24-2018,3510
뉴프렉스,07-25-2018,3470
뉴프렉스,07-26-2018,3525
뉴프렉스,07-27-2018,3665
뉴프렉스,07-30-2018,3750
뉴프렉스,07-31-2018,3705
뉴프렉스,08-01-2018,3680
뉴프렉스,08-02-2018,3635
뉴프렉스,08-03-2018,3760
뉴프렉스,08-06-2018,3630
뉴프렉스,08-07-2018,3555
뉴프렉스,08-08-2018,3475
뉴프렉스,08-09-2018,3460
뉴프렉스,08-10-2018,3380
뉴프렉스,08-13-2018,3405
뉴프렉스,08-14-2018,3435
뉴프렉스,08-16-2018,3360
뉴프렉스,08-17-2018,3295
뉴프렉스,08-20-2018,3320
뉴프렉스,08-21-2018,3300
뉴프렉스,08-22-2018,3285
뉴프렉스,08-23-2018,3180
뉴프렉스,08-24-2018,3190
뉴프렉스,08-27-2018,3190
뉴프렉스,08-28-2018,3150
뉴프렉스,08-29-2018,3145
뉴프렉스,08-30-2018,3155
뉴프렉스,08-31-2018,3140
뉴프렉스,09-03-2018,3045
뉴프렉스,09-04-2018,3045
뉴프렉스,09-05-2018,3100
뉴프렉스,09-06-2018,3035
뉴프렉스,09-07-2018,2985
뉴프렉스,09-10-2018,3000
뉴프렉스,09-11-2018,3095
뉴프렉스,09-12-2018,3065
뉴프렉스,09-13-2018,3065
뉴프렉스,09-14-2018,3100
뉴프렉스,09-17-2018,3120
뉴프렉스,09-18-2018,3060
뉴프렉스,09-19-2018,3025
뉴프렉스,09-20-2018,3020
뉴프렉스,09-21-2018,3035
뉴프렉스,09-27-2018,3070
뉴프렉스,09-28-2018,3015
뉴프렉스,10-01-2018,3000
뉴프렉스,10-02-2018,2895
뉴프렉스,10-04-2018,2765
뉴프렉스,10-05-2018,2850
뉴프렉스,10-08-2018,2775
뉴프렉스,10-10-2018,2590
뉴프렉스,10-11-2018,2365
뉴프렉스,10-12-2018,2410
뉴프렉스,10-15-2018,2365
뉴프렉스,10-16-2018,2680
뉴프렉스,10-17-2018,2640
뉴프렉스,10-18-2018,2610
뉴프렉스,10-19-2018,2625
뉴프렉스,10-22-2018,2615
뉴프렉스,10-23-2018,2505
뉴프렉스,10-24-2018,2355
뉴프렉스,10-25-2018,2245
뉴프렉스,10-26-2018,2185
뉴프렉스,10-29-2018,2000
뉴프렉스,10-30-2018,2085
뉴프렉스,10-31-2018,2170
뉴프렉스,11-01-2018,2250
뉴프렉스,11-02-2018,2385
뉴프렉스,11-05-2018,2505
뉴프렉스,11-06-2018,2575
뉴프렉스,11-07-2018,2455
뉴프렉스,11-08-2018,3190
뉴프렉스,11-09-2018,3190
뉴프렉스,11-12-2018,3340
뉴프렉스,11-13-2018,3195
뉴프렉스,11-14-2018,3120
뉴프렉스,11-15-2018,3025
뉴프렉스,11-16-2018,2980
뉴프렉스,11-19-2018,3030
뉴프렉스,11-20-2018,2890
뉴프렉스,11-21-2018,2900
뉴프렉스,11-22-2018,2790
뉴프렉스,11-23-2018,2690
뉴프렉스,11-26-2018,2720
뉴프렉스,11-27-2018,3405
뉴프렉스,11-28-2018,3330
뉴프렉스,11-29-2018,3380
뉴프렉스,11-30-2018,3135
뉴프렉스,12-03-2018,3170
뉴프렉스,12-04-2018,3205
뉴프렉스,12-05-2018,3145
뉴프렉스,12-06-2018,2985
뉴프렉스,12-07-2018,3115
뉴프렉스,12-10-2018,3190
뉴프렉스,12-11-2018,3075
뉴프렉스,12-12-2018,3065
뉴프렉스,12-13-2018,3195
뉴프렉스,12-14-2018,3110
뉴프렉스,12-17-2018,3115
뉴프렉스,12-18-2018,3030
뉴프렉스,12-19-2018,3105
뉴프렉스,12-20-2018,2955
뉴프렉스,12-21-2018,2900
뉴프렉스,12-24-2018,2770
뉴프렉스,12-26-2018,2630
뉴프렉스,12-27-2018,2680
뉴프렉스,12-28-2018,2870
뉴프렉스,01-02-2019,2900
뉴프렉스,01-03-2019,2900
뉴프렉스,01-04-2019,2915
뉴프렉스,01-07-2019,2950
뉴프렉스,01-08-2019,2890
뉴프렉스,01-09-2019,3080
뉴프렉스,01-10-2019,3085
뉴프렉스,01-11-2019,3080
뉴프렉스,01-14-2019,3105
뉴프렉스,01-15-2019,3145
뉴프렉스,01-16-2019,3135
뉴프렉스,01-17-2019,3070
뉴프렉스,01-18-2019,3120
뉴프렉스,01-21-2019,3100
뉴프렉스,01-22-2019,3135
